"_id";"timestamp";"eventName";"transactionId";"userId";"trackingIds";"runAs";"objectId";"operation";"before";"after";"changedFields";"revision";"component";"realm"
"616a357b-9916-4283-b3b9-81dc583b4a52-436";"2022-12-16T08:19:14.596Z";"AM-CONFIG-CHANGE";"616a357b-9916-4283-b3b9-81dc583b4a52-434";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"616a357b-9916-4283-b3b9-81dc583b4a52-438";"2022-12-16T08:19:14.612Z";"AM-CONFIG-CHANGE";"616a357b-9916-4283-b3b9-81dc583b4a52-434";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"616a357b-9916-4283-b3b9-81dc583b4a52-440";"2022-12-16T08:19:14.620Z";"AM-CONFIG-CHANGE";"616a357b-9916-4283-b3b9-81dc583b4a52-434";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"616a357b-9916-4283-b3b9-81dc583b4a52-444";"2022-12-16T08:19:14.627Z";"AM-CONFIG-CHANGE";"616a357b-9916-4283-b3b9-81dc583b4a52-434";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"616a357b-9916-4283-b3b9-81dc583b4a52-446";"2022-12-16T08:19:14.637Z";"AM-CONFIG-CHANGE";"616a357b-9916-4283-b3b9-81dc583b4a52-434";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"616a357b-9916-4283-b3b9-81dc583b4a52-450";"2022-12-16T08:19:14.652Z";"AM-CONFIG-CHANGE";"616a357b-9916-4283-b3b9-81dc583b4a52-434";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"616a357b-9916-4283-b3b9-81dc583b4a52-536";"2022-12-16T08:19:26.477Z";"AM-CONFIG-CHANGE";"616a357b-9916-4283-b3b9-81dc583b4a52-529";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-475";"2022-12-16T08:26:44.870Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-473";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-477";"2022-12-16T08:26:44.899Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-473";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-479";"2022-12-16T08:26:44.919Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-473";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-483";"2022-12-16T08:26:44.935Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-473";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-485";"2022-12-16T08:26:44.954Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-473";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-489";"2022-12-16T08:26:45.002Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-473";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-543";"2022-12-16T08:26:49.930Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-541";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-551";"2022-12-16T08:26:53.406Z";"AM-CONFIG-CHANGE";"4b7787b6-8532-48b0-8151-a4e0c9e5d6c4-548";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"4f220a89-d636-4c84-92fc-515d8c7ab721-557";"2022-12-16T09:36:46.228Z";"AM-CONFIG-CHANGE";"4f220a89-d636-4c84-92fc-515d8c7ab721-555";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"4f220a89-d636-4c84-92fc-515d8c7ab721-559";"2022-12-16T09:36:46.251Z";"AM-CONFIG-CHANGE";"4f220a89-d636-4c84-92fc-515d8c7ab721-555";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4f220a89-d636-4c84-92fc-515d8c7ab721-561";"2022-12-16T09:36:46.261Z";"AM-CONFIG-CHANGE";"4f220a89-d636-4c84-92fc-515d8c7ab721-555";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4f220a89-d636-4c84-92fc-515d8c7ab721-565";"2022-12-16T09:36:46.268Z";"AM-CONFIG-CHANGE";"4f220a89-d636-4c84-92fc-515d8c7ab721-555";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4f220a89-d636-4c84-92fc-515d8c7ab721-569";"2022-12-16T09:36:46.276Z";"AM-CONFIG-CHANGE";"4f220a89-d636-4c84-92fc-515d8c7ab721-555";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4f220a89-d636-4c84-92fc-515d8c7ab721-572";"2022-12-16T09:36:46.363Z";"AM-CONFIG-CHANGE";"4f220a89-d636-4c84-92fc-515d8c7ab721-555";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"4f220a89-d636-4c84-92fc-515d8c7ab721-614";"2022-12-16T09:36:48.473Z";"AM-CONFIG-CHANGE";"4f220a89-d636-4c84-92fc-515d8c7ab721-611";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-505";"2022-12-16T09:50:05.891Z";"AM-CONFIG-CHANGE";"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-503";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-507";"2022-12-16T09:50:05.908Z";"AM-CONFIG-CHANGE";"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-503";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-511";"2022-12-16T09:50:05.922Z";"AM-CONFIG-CHANGE";"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-503";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-513";"2022-12-16T09:50:05.954Z";"AM-CONFIG-CHANGE";"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-503";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-516";"2022-12-16T09:50:05.962Z";"AM-CONFIG-CHANGE";"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-503";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-519";"2022-12-16T09:50:05.976Z";"AM-CONFIG-CHANGE";"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-503";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-561";"2022-12-16T09:50:08.182Z";"AM-CONFIG-CHANGE";"d1a81a9d-95a3-4d03-9a8a-e49a2dbb9cfc-558";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"08382f2b-7297-40d0-88cc-be0660d6a615-1145";"2022-12-16T10:03:35.018Z";"AM-CONFIG-CHANGE";"08382f2b-7297-40d0-88cc-be0660d6a615-1143";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"08382f2b-7297-40d0-88cc-be0660d6a615-1147";"2022-12-16T10:03:35.031Z";"AM-CONFIG-CHANGE";"08382f2b-7297-40d0-88cc-be0660d6a615-1143";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"08382f2b-7297-40d0-88cc-be0660d6a615-1149";"2022-12-16T10:03:35.036Z";"AM-CONFIG-CHANGE";"08382f2b-7297-40d0-88cc-be0660d6a615-1143";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"08382f2b-7297-40d0-88cc-be0660d6a615-1153";"2022-12-16T10:03:35.053Z";"AM-CONFIG-CHANGE";"08382f2b-7297-40d0-88cc-be0660d6a615-1143";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"08382f2b-7297-40d0-88cc-be0660d6a615-1156";"2022-12-16T10:03:35.065Z";"AM-CONFIG-CHANGE";"08382f2b-7297-40d0-88cc-be0660d6a615-1143";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"08382f2b-7297-40d0-88cc-be0660d6a615-1159";"2022-12-16T10:03:35.080Z";"AM-CONFIG-CHANGE";"08382f2b-7297-40d0-88cc-be0660d6a615-1143";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"08382f2b-7297-40d0-88cc-be0660d6a615-1201";"2022-12-16T10:03:39.410Z";"AM-CONFIG-CHANGE";"08382f2b-7297-40d0-88cc-be0660d6a615-1198";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-454";"2022-12-16T10:10:19.893Z";"AM-CONFIG-CHANGE";"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-452";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-456";"2022-12-16T10:10:19.926Z";"AM-CONFIG-CHANGE";"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-452";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-458";"2022-12-16T10:10:19.933Z";"AM-CONFIG-CHANGE";"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-452";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-462";"2022-12-16T10:10:19.982Z";"AM-CONFIG-CHANGE";"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-452";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-465";"2022-12-16T10:10:20.003Z";"AM-CONFIG-CHANGE";"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-452";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-468";"2022-12-16T10:10:20.030Z";"AM-CONFIG-CHANGE";"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-452";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-508";"2022-12-16T10:10:22.156Z";"AM-CONFIG-CHANGE";"f3212fe5-8daa-45f5-af2b-2f884ad7fdc7-505";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"3152104c-e186-4ad2-8cd1-c817af636e9e-817";"2022-12-19T11:27:57.843Z";"AM-CONFIG-CHANGE";"3152104c-e186-4ad2-8cd1-c817af636e9e-815";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"3152104c-e186-4ad2-8cd1-c817af636e9e-819";"2022-12-19T11:27:57.868Z";"AM-CONFIG-CHANGE";"3152104c-e186-4ad2-8cd1-c817af636e9e-815";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"3152104c-e186-4ad2-8cd1-c817af636e9e-821";"2022-12-19T11:27:57.877Z";"AM-CONFIG-CHANGE";"3152104c-e186-4ad2-8cd1-c817af636e9e-815";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"3152104c-e186-4ad2-8cd1-c817af636e9e-825";"2022-12-19T11:27:57.886Z";"AM-CONFIG-CHANGE";"3152104c-e186-4ad2-8cd1-c817af636e9e-815";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"3152104c-e186-4ad2-8cd1-c817af636e9e-829";"2022-12-19T11:27:57.912Z";"AM-CONFIG-CHANGE";"3152104c-e186-4ad2-8cd1-c817af636e9e-815";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"3152104c-e186-4ad2-8cd1-c817af636e9e-832";"2022-12-19T11:27:58.002Z";"AM-CONFIG-CHANGE";"3152104c-e186-4ad2-8cd1-c817af636e9e-815";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"3152104c-e186-4ad2-8cd1-c817af636e9e-872";"2022-12-19T11:28:00.122Z";"AM-CONFIG-CHANGE";"3152104c-e186-4ad2-8cd1-c817af636e9e-869";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"97e14c42-c450-4cca-b54b-a05840e4777f-416";"2022-12-20T09:13:11.971Z";"AM-CONFIG-CHANGE";"97e14c42-c450-4cca-b54b-a05840e4777f-414";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"97e14c42-c450-4cca-b54b-a05840e4777f-418";"2022-12-20T09:13:11.994Z";"AM-CONFIG-CHANGE";"97e14c42-c450-4cca-b54b-a05840e4777f-414";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"97e14c42-c450-4cca-b54b-a05840e4777f-420";"2022-12-20T09:13:12.010Z";"AM-CONFIG-CHANGE";"97e14c42-c450-4cca-b54b-a05840e4777f-414";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"97e14c42-c450-4cca-b54b-a05840e4777f-424";"2022-12-20T09:13:12.021Z";"AM-CONFIG-CHANGE";"97e14c42-c450-4cca-b54b-a05840e4777f-414";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"97e14c42-c450-4cca-b54b-a05840e4777f-428";"2022-12-20T09:13:12.049Z";"AM-CONFIG-CHANGE";"97e14c42-c450-4cca-b54b-a05840e4777f-414";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"97e14c42-c450-4cca-b54b-a05840e4777f-431";"2022-12-20T09:13:12.091Z";"AM-CONFIG-CHANGE";"97e14c42-c450-4cca-b54b-a05840e4777f-414";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"97e14c42-c450-4cca-b54b-a05840e4777f-473";"2022-12-20T09:13:14.622Z";"AM-CONFIG-CHANGE";"97e14c42-c450-4cca-b54b-a05840e4777f-470";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"0ba98472-e08d-436e-aecd-1da873032cc5-881";"2022-12-20T09:42:16.106Z";"AM-CONFIG-CHANGE";"0ba98472-e08d-436e-aecd-1da873032cc5-879";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"0ba98472-e08d-436e-aecd-1da873032cc5-883";"2022-12-20T09:42:16.136Z";"AM-CONFIG-CHANGE";"0ba98472-e08d-436e-aecd-1da873032cc5-879";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"0ba98472-e08d-436e-aecd-1da873032cc5-885";"2022-12-20T09:42:16.147Z";"AM-CONFIG-CHANGE";"0ba98472-e08d-436e-aecd-1da873032cc5-879";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"0ba98472-e08d-436e-aecd-1da873032cc5-887";"2022-12-20T09:42:16.159Z";"AM-CONFIG-CHANGE";"0ba98472-e08d-436e-aecd-1da873032cc5-879";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"0ba98472-e08d-436e-aecd-1da873032cc5-891";"2022-12-20T09:42:16.166Z";"AM-CONFIG-CHANGE";"0ba98472-e08d-436e-aecd-1da873032cc5-879";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"0ba98472-e08d-436e-aecd-1da873032cc5-897";"2022-12-20T09:42:16.225Z";"AM-CONFIG-CHANGE";"0ba98472-e08d-436e-aecd-1da873032cc5-879";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
